id;periodo;central;agente;agente_descripcion;region;categoria_region;tipo_maquina;fuente_generacion;tecnologia;potencia_instalada_mw;fecha_proceso;lote_id_log;mes;indice_tiempo;anio
2364;1/6/2016 00:00;ELEP;ELEPCRUG;ELECTROPATAGONIA-C.RIV-C.COMB.;PATAGONICA;Patagonia;TG;Térmica;Ciclos Combinados;42;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2365;1/6/2016 00:00;ELEP;ELEPCRUG;ELECTROPATAGONIA-C.RIV-C.COMB.;PATAGONICA;Patagonia;TV;Térmica;Ciclos Combinados;21;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2366;1/6/2016 00:00;EMBA;NUCLEOEG;NUCLEOELECTRICA ARG. SA;CENTRO;Centro;NU;Nuclear;Nuclear;648;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2367;1/6/2016 00:00;ENSE;LAPLATAC;LA PLATA COGENERACION SA;GRAN BS.AS.;Gba - Litoral - Buenos Aires;TG;Térmica;Turbina a gas;128;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2368;1/6/2016 00:00;ESCAHI;HTUCUMAG;HIDROELECTRICA TUCUMAN SA;NOROESTE;Noa;HR;Renovable;Hidráulica Renovable;24;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2369;1/6/2016 00:00;ESQD;CTESQUSG;CT ESQUINA - SOENERGY;NORESTE;Nea;DI;Térmica;Motor Diesel;16.5;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2370;1/6/2016 00:00;ETIGHI;HIDIAMAG;H. DIAMANTE SA;CUYO;Cuyo;HR;Renovable;Hidráulica Renovable;14;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2371;1/6/2016 00:00;FILO;FILOMORG;C.T. FILO MORADO;COMAHUE;Comahue;TG;Térmica;Turbina a gas;62.9;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2372;1/6/2016 00:00;FORD;CTFORMAG;CT FORMOSA - APR ENERGY;NORESTE;Nea;DI;Térmica;Motor Diesel;30;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2373;1/6/2016 00:00;FRIA;CTFRIASG;GENERACION FRIAS S.A.;NOROESTE;Noa;TG;Térmica;Turbina a gas;60;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2374;1/6/2016 00:00;FSIMHI;EPECORDG;EPEC GENERACION;CENTRO;Centro;HR;Renovable;Hidráulica Renovable;10.5;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2375;1/6/2016 00:00;FUTAHI;HFUTALEG;HIDROELECTRICA FUTALEUFU SA;PATAGONICA;Patagonia;HI;Hidráulica;Hidráulica;472;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2376;1/6/2016 00:00;GBEL;TMBELGRG;TERMOELECTRICA M.BELGRANO S.A.;BUENOS AIRES;Gba - Litoral - Buenos Aires;TG;Térmica;Ciclos Combinados;593.02;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2377;1/6/2016 00:00;GBEL;TMBELGRG;TERMOELECTRICA M.BELGRANO S.A.;BUENOS AIRES;Gba - Litoral - Buenos Aires;TV;Térmica;Ciclos Combinados;275.2;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2378;1/6/2016 00:00;GBMO;UGMGB10G;UGEM 26 - GBA - ENARSA;GENERAC MOVIL;Unidades Móviles;GM;Térmica;Motor Diesel;28;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2379;1/6/2016 00:00;GBMO;UGMGB11G;UGEM 23 - GBA - ENARSA;GENERAC MOVIL;Unidades Móviles;GM;Térmica;Motor Diesel;49.98;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2380;1/6/2016 00:00;GBMO;UGMGBA1G;UGEM 01 - GBA - ENARSA;GENERAC MOVIL;Unidades Móviles;GM;Térmica;Motor Diesel;19.995;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2381;1/6/2016 00:00;GBMO;UGMGBA2G;UGEM 02 - GBA - ENARSA;GENERAC MOVIL;Unidades Móviles;GM;Térmica;Motor Diesel;20.006;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2382;1/6/2016 00:00;GBMO;UGMGBA3G;UGEM 07 - GBA - ENARSA;GENERAC MOVIL;Unidades Móviles;GM;Térmica;Motor Diesel;20;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2383;1/6/2016 00:00;GBMO;UGMGBA4G;UGEM 12 - GBA - ENARSA;GENERAC MOVIL;Unidades Móviles;GM;Térmica;Motor Diesel;15.004;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2384;1/6/2016 00:00;GBMO;UGMGBA5G;UGEM 13 - GBA - ENARSA;GENERAC MOVIL;Unidades Móviles;GM;Térmica;Motor Diesel;15.004;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2385;1/6/2016 00:00;GBMO;UGMGBA6G;UGEM 14 - GBA - ENARSA;GENERAC MOVIL;Unidades Móviles;GM;Térmica;Motor Diesel;20;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2386;1/6/2016 00:00;GBMO;UGMGBA7G;UGEM 15 - GBA - ENARSA;GENERAC MOVIL;Unidades Móviles;GM;Térmica;Motor Diesel;20;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2387;1/6/2016 00:00;GBMO;UGMGBA8G;UGEM 25 - GBA - ENARSA;GENERAC MOVIL;Unidades Móviles;GM;Térmica;Motor Diesel;32;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2388;1/6/2016 00:00;GBMO;UGMGBA9G;UGEM 22 - GBA - ENARSA;GENERAC MOVIL;Unidades Móviles;GM;Térmica;Motor Diesel;50;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2389;1/6/2016 00:00;GBMO;UGMGB12G;UGEM 21 - GBA - ENARSA;GENERAC MOVIL;Unidades Móviles;GM;Térmica;Motor Diesel;18.92;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2390;1/6/2016 00:00;GBMO;UGMGB13G;UGEM 24 - GBA - ENARSA;GENERAC MOVIL;Unidades Móviles;GM;Térmica;Motor Diesel;50.004;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2391;1/6/2016 00:00;GEBA;GENELBAG;GENELBA - PETROBRAS;GRAN BS.AS.;Gba - Litoral - Buenos Aires;TG;Térmica;Ciclos Combinados;437.4;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2392;1/6/2016 00:00;GEBA;GENELBAG;GENELBA - PETROBRAS;GRAN BS.AS.;Gba - Litoral - Buenos Aires;TV;Térmica;Ciclos Combinados;236.2;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2393;1/6/2016 00:00;GEBA;GENELPLG;GENELBA PLUS- PETROBRAS;GRAN BS.AS.;Gba - Litoral - Buenos Aires;TG;Térmica;Turbina a gas;164.55;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2394;1/6/2016 00:00;GOYD;CTGOYASG;CT GOYA - SECCO;NORESTE;Nea;DI;Térmica;Motor Diesel;13;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2395;1/6/2016 00:00;GUEM;CTGUEMEG;C.TERMICA GUEMES S.A.;NOROESTE;Noa;TV;Térmica;Turbovapor;261;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2396;1/6/2016 00:00;GUEM;CTGUEPLG;C.TERMICA GUEMES S.A.PLUS;NOROESTE;Noa;TG;Térmica;Turbina a gas;100;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2397;1/6/2016 00:00;HON1FV;CFCAHO1G;C.FOTOV. CAÑADA HONDA I-ENARSA;CUYO;Cuyo;FV;Renovable;Solar;2;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2398;1/6/2016 00:00;HON2FV;CFCAHO2G;C.FOTOV. CAÑADA HONDA 2-ENARSA;CUYO;Cuyo;FV;Renovable;Solar;3;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2399;1/6/2016 00:00;INDE;GINDEPEG;GENERACION INDEPENDENCIA S.A.;NOROESTE;Noa;TG;Térmica;Turbina a gas;120;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2400;1/6/2016 00:00;INMO;UGMBAI2G;UGEM 16 - BA INT - ENARSA;GENERAC MOVIL;Unidades Móviles;GM;Térmica;Motor Diesel;10;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2401;1/6/2016 00:00;INTA;CTINTASG;CT INTA CATAMARCA - SECCO;NOROESTE;Noa;DI;Térmica;Motor Diesel;7;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2402;1/6/2016 00:00;ISVE;CTISLAAG;CT ISLA VERDE - AGGREKO;CENTRO;Centro;DI;Térmica;Motor Diesel;24.5;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2403;1/6/2016 00:00;ITAT;CTITATTG;CT ITATI - TURBODISEL;NORESTE;Nea;DI;Térmica;Motor Diesel;6;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2404;1/6/2016 00:00;JUAR;CTJUARSG;CT ING JUAREZ - SECCO;NORESTE;Nea;DI;Térmica;Motor Diesel;4;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2405;1/6/2016 00:00;JUNI;CTJUNISG;CT JUNIN - SOENERGY;BUENOS AIRES;Gba - Litoral - Buenos Aires;DI;Térmica;Motor Diesel;22;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2406;1/6/2016 00:00;LBAN;GELABANG;GENERACION LA BANDA S.A.;NOROESTE;Noa;TG;Térmica;Turbina a gas;26;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2407;1/6/2016 00:00;LBLA;CTLBLASG;CT LAGUNA BLANCA - SECCO;NORESTE;Nea;DI;Térmica;Motor Diesel;7;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2408;1/6/2016 00:00;LDCU;CTMENZAC;C T MENDOZA COGENERADOR;CUYO;Cuyo;TG;Térmica;Turbina a gas;45.6;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2409;1/6/2016 00:00;LDCU;CTMENZAG;C. TERMICAS MENDOZA SA;CUYO;Cuyo;TG;Térmica;Ciclos Combinados;249.82;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2410;1/6/2016 00:00;LDCU;CTMENZAG;C. TERMICAS MENDOZA SA;CUYO;Cuyo;TV;Térmica;Ciclos Combinados;124.39;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2411;1/6/2016 00:00;LDCU;CTMENZAG;C. TERMICAS MENDOZA SA;CUYO;Cuyo;TV;Térmica;Turbovapor;120;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2412;1/6/2016 00:00;LDCUHI;PAHCTMEG;PAH CT MENDOZA - ENARSA;CUYO;Cuyo;HR;Renovable;Hidráulica Renovable;1;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2413;1/6/2016 00:00;LDLA;PAMPAENG;C.T. LOMA DE LA LATA S.A.;COMAHUE;Comahue;TG;Térmica;Ciclos Combinados;375;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2414;1/6/2016 00:00;LDLA;PAMPAENG;C.T. LOMA DE LA LATA S.A.;COMAHUE;Comahue;TV;Térmica;Ciclos Combinados;165;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2415;1/6/2016 00:00;LEVA;EPECORDG;EPEC GENERACION;CENTRO;Centro;DI;Térmica;Motor Diesel;10.78;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2416;1/6/2016 00:00;LEVA;EPECORDG;EPEC GENERACION;CENTRO;Centro;TG;Térmica;Turbina a gas;53.5;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2417;1/6/2016 00:00;LIBE;CTLIBESG;CT LIBERTADOR GSM - SULLAIR;NOROESTE;Noa;DI;Térmica;Motor Diesel;15.26;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2418;1/6/2016 00:00;LINC;CTLINCSG;CT LINCOLN - SOENERGY;BUENOS AIRES;Gba - Litoral - Buenos Aires;DI;Térmica;Motor Diesel;15;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2419;1/6/2016 00:00;LMADHI;HIDMADEG;HIDROELECTRICA LAS MADERAS;NOROESTE;Noa;HR;Renovable;Hidráulica Renovable;30.6;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2420;1/6/2016 00:00;LMO1HI;EPECORDG;EPEC GENERACION;CENTRO;Centro;HI;Hidráulica;Hidráulica;52;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2421;1/6/2016 00:00;LMO2HI;EPECORDG;EPEC GENERACION;CENTRO;Centro;HR;Renovable;Hidráulica Renovable;4.5;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2422;1/6/2016 00:00;LOBO;CTLOBOSG;CT LOBOS BS.AS - SULLAIR;BUENOS AIRES;Gba - Litoral - Buenos Aires;DI;Térmica;Motor Diesel;19.68;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2423;1/6/2016 00:00;LOM4EO;CELOMABG;C.EOLICA LOMA BLANCA IV-ENARSA;PATAGONICA;Patagonia;EO;Renovable;Eólica;50;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2424;1/6/2016 00:00;LPAL;CTLPALTG;CT LAS PALMAS -TURBODISEL;NORESTE;Nea;DI;Térmica;Motor Diesel;6;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2425;1/6/2016 00:00;LPAZ;CTLAPAZG;CT LA PAZ Entre Rios - ENARSA;LITORAL;Gba - Litoral - Buenos Aires;DI;Térmica;Motor Diesel;10.8;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2426;1/6/2016 00:00;LPLA;CTLAPLSG;CT LA PLATA - SULLAIR;GRAN BS.AS.;Gba - Litoral - Buenos Aires;DI;Térmica;Motor Diesel;40.4;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2427;1/6/2016 00:00;LQUIHI;HRHONDOG;HIDROELECTRICA RIO HONDO SA;NOROESTE;Noa;HR;Renovable;Hidráulica Renovable;2;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2428;1/6/2016 00:00;LREYHB;HIDIAMAG;H. DIAMANTE SA;CUYO;Cuyo;HB;Hidráulica;Hidráulica;224;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2429;1/6/2016 00:00;LRID;CTLARISG;CT LA RIOJA - SECCO;NOROESTE;Noa;DI;Térmica;Motor Diesel;19.2;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2430;1/6/2016 00:00;LRIO;GRIOJANG;GENERACION RIOJANA SA;NOROESTE;Noa;DI;Térmica;Motor Diesel;4;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2431;1/6/2016 00:00;LRIO;GRIOJANG;GENERACION RIOJANA SA;NOROESTE;Noa;TG;Térmica;Turbina a gas;38;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2432;1/6/2016 00:00;LRIP;EDELARFG;EDELAR GENERACION;NOROESTE;Noa;DI;Térmica;Motor Diesel;6.66;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2433;1/6/2016 00:00;LRIS;CTLARSSG;CT LA RIOJA SUR- SECCO;NOROESTE;Noa;DI;Térmica;Motor Diesel;10;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2434;1/6/2016 00:00;LUJAHI;PAHLUJAG;PAH LA LUJANITA - ENARSA;CUYO;Cuyo;HR;Renovable;Hidráulica Renovable;1.7;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2435;1/6/2016 00:00;LVAR;EPECORDG;EPEC GENERACION;CENTRO;Centro;DI;Térmica;Motor Diesel;5.6;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2436;1/6/2016 00:00;LVINHI;EPECORDG;EPEC GENERACION;CENTRO;Centro;HR;Renovable;Hidráulica Renovable;16;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2437;1/6/2016 00:00;MAGD;CTMAGAPG;CT MAGDALENA - APR ENERGY;GRAN BS.AS.;Gba - Litoral - Buenos Aires;DI;Térmica;Motor Diesel;25;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2486;1/6/2016 00:00;QULLHI;QULLUMJG;QUEBRADA ULLUM - EPSE;CUYO;Cuyo;HR;Renovable;Hidráulica Renovable;45;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2438;1/6/2016 00:00;MATHEU;CTMATHEG;CT MATHEU - EMGASUD;GRAN BS.AS.;Gba - Litoral - Buenos Aires;TG;Térmica;Turbina a gas;40;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2439;1/6/2016 00:00;MDAJ;CATLANTG;C.COSTA ATLANTICA;BUENOS AIRES;Gba - Litoral - Buenos Aires;TG;Térmica;Turbina a gas;30;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2440;1/6/2016 00:00;MDPA;CATLANTG;C.COSTA ATLANTICA;BUENOS AIRES;Gba - Litoral - Buenos Aires;TG;Térmica;Turbina a gas;120.88;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2441;1/6/2016 00:00;MDPA;CATLANTG;C.COSTA ATLANTICA;BUENOS AIRES;Gba - Litoral - Buenos Aires;TV;Térmica;Turbovapor;56;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2442;1/6/2016 00:00;MIR1;CTMIRMEG;CT MIRAMAR I - ENERGYST;BUENOS AIRES;Gba - Litoral - Buenos Aires;DI;Térmica;Motor Diesel;20;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2443;1/6/2016 00:00;MJUA;EPECORDG;EPEC GENERACION;CENTRO;Centro;DI;Térmica;Motor Diesel;13.164;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2444;1/6/2016 00:00;MMAR;GMEDIPLG;GEN.MEDITERRANEA (CONT.PLUS);CENTRO;Centro;TG;Térmica;Turbina a gas;120;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2445;1/6/2016 00:00;MMAR;GMEDIT5G;GEN.MEDITERRANEA GRUPO 5;CENTRO;Centro;TG;Térmica;Turbina a gas;60;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2446;1/6/2016 00:00;MMAR;GMEDITEG;GEN.MEDITERRANEA (EX ENRON);CENTRO;Centro;TG;Térmica;Ciclos Combinados;68;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2447;1/6/2016 00:00;NECO;CATLANTG;C.COSTA ATLANTICA;BUENOS AIRES;Gba - Litoral - Buenos Aires;TV;Térmica;Turbovapor;204;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2448;1/6/2016 00:00;NECOEO;SEAENERG;SEA ENERGY PARQUE EOLICO;BUENOS AIRES;Gba - Litoral - Buenos Aires;EO;Renovable;Eólica;0.25;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2449;1/6/2016 00:00;NEMO;UGMNEA1G;UGEM 05 - NEA - ENARSA;GENERAC MOVIL;Unidades Móviles;GM;Térmica;Motor Diesel;19.6;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2450;1/6/2016 00:00;NEMO;UGMNEA2G;UGEM 06 - NEA - ENARSA;GENERAC MOVIL;Unidades Móviles;GM;Térmica;Motor Diesel;19.999;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2451;1/6/2016 00:00;NEMO;UGMNEA3G;UGEM 09 - NEA - ENARSA;GENERAC MOVIL;Unidades Móviles;GM;Térmica;Motor Diesel;19.992;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2452;1/6/2016 00:00;NIH1HI;HINIHUIG;HIDROELECTRICA LOS NIHUILES SA;CUYO;Cuyo;HI;Hidráulica;Hidráulica;72;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2453;1/6/2016 00:00;NIH2HI;HINIHUIG;HIDROELECTRICA LOS NIHUILES SA;CUYO;Cuyo;HI;Hidráulica;Hidráulica;110;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2454;1/6/2016 00:00;NIH3HI;HINIHUIG;HIDROELECTRICA LOS NIHUILES SA;CUYO;Cuyo;HI;Hidráulica;Hidráulica;42;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2455;1/6/2016 00:00;NIH4HI;HNIHUIVG;HIDR NIHUIL IV (EMSE SE);CUYO;Cuyo;HR;Renovable;Hidráulica Renovable;18;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2456;1/6/2016 00:00;NOMO;UGMNOA1G;UGEM 10 - NOA - ENARSA;GENERAC MOVIL;Unidades Móviles;GM;Térmica;Motor Diesel;19.992;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2457;1/6/2016 00:00;NPUE;CPUERTOG;CENTRAL PUERTO SA;GRAN BS.AS.;Gba - Litoral - Buenos Aires;TG;Térmica;Ciclos Combinados;516;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2458;1/6/2016 00:00;NPUE;CPUERTOG;CENTRAL PUERTO SA;GRAN BS.AS.;Gba - Litoral - Buenos Aires;TV;Térmica;Ciclos Combinados;282;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2459;1/6/2016 00:00;NPUE;CPUERTOG;CENTRAL PUERTO SA;GRAN BS.AS.;Gba - Litoral - Buenos Aires;TV;Térmica;Turbovapor;390;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2460;1/6/2016 00:00;OBER;EMISSANG;EMSA GENERACION;NORESTE;Nea;TG;Térmica;Turbina a gas;12;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2461;1/6/2016 00:00;OLAD;CTOLAVAG;CT OLAVARRIA - EMGASUD;BUENOS AIRES;Gba - Litoral - Buenos Aires;TG;Térmica;Turbina a gas;38.8;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2462;1/6/2016 00:00;ORAD;CTORANSG;CT ORAN - SECCO;NOROESTE;Noa;DI;Térmica;Motor Diesel;15;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2463;1/6/2016 00:00;PAGUHI;HPAGUILG;HIDR. PIEDRA DEL AGUILA S.A.;COMAHUE;Comahue;HI;Hidráulica;Hidráulica;1400;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2464;1/6/2016 00:00;PAMO;UGMBAI1G;UGEM 11 - BA INT - ENARSA;GENERAC MOVIL;Unidades Móviles;GM;Térmica;Motor Diesel;20;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2465;1/6/2016 00:00;PARA;CTPARANG;CT PARANA - EMGASUD;LITORAL;Gba - Litoral - Buenos Aires;TG;Térmica;Turbina a gas;40;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2466;1/6/2016 00:00;PATA;ESURESUG;ENERGIA DEL SUR S.A.;PATAGONICA;Patagonia;TG;Térmica;Ciclos Combinados;76.4;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2467;1/6/2016 00:00;PATA;ESURESUG;ENERGIA DEL SUR S.A.;PATAGONICA;Patagonia;TV;Térmica;Ciclos Combinados;48.7;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2468;1/6/2016 00:00;PBANHI;HCERROCG;HIDR. CERROS COLORADOS S.A.;COMAHUE;Comahue;HI;Hidráulica;Hidráulica;472;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2469;1/6/2016 00:00;PEHU;CTPEHUSG;CT PEHUAJO - SOENERGY;BUENOS AIRES;Gba - Litoral - Buenos Aires;DI;Térmica;Motor Diesel;22.4;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2470;1/6/2016 00:00;PICA;CTPINDSG;CT PARQUE INDUSTR.CATAM-SECCO;NOROESTE;Noa;DI;Térmica;Motor Diesel;15;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2471;1/6/2016 00:00;PILA;CTPILARG;CT PILAR - EPEC;CENTRO;Centro;TG;Térmica;Ciclos Combinados;330;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2472;1/6/2016 00:00;PILA;CTPILARG;CT PILAR - EPEC;CENTRO;Centro;TV;Térmica;Ciclos Combinados;136;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2473;1/6/2016 00:00;PILA;EPECORDG;EPEC GENERACION;CENTRO;Centro;TV;Térmica;Turbovapor;200;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2474;1/6/2016 00:00;PINA;CTPINAMG;CT PINAMAR - EMGASUD;BUENOS AIRES;Gba - Litoral - Buenos Aires;TG;Térmica;Turbina a gas;20.5;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2475;1/6/2016 00:00;PIQI;CTPIQUIG;CENTRAL TERMICA PIQUIRENDA;NOROESTE;Noa;DI;Térmica;Motor Diesel;30.4;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2476;1/6/2016 00:00;PIRA;CTPIRASG;CT PIRANE - SULLAIR;NORESTE;Nea;DI;Térmica;Motor Diesel;16.25;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2477;1/6/2016 00:00;PMAD;CTPATAGG;C.T. PATAGONICAS SA;PATAGONICA;Patagonia;TG;Térmica;Turbina a gas;42;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2478;1/6/2016 00:00;PMORHI;EPECORDG;EPEC GENERACION;CENTRO;Centro;HR;Renovable;Hidráulica Renovable;6.3;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2479;1/6/2016 00:00;PNUE;CPUERTOG;CENTRAL PUERTO SA;GRAN BS.AS.;Gba - Litoral - Buenos Aires;TV;Térmica;Turbovapor;589;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2480;1/6/2016 00:00;POSA;EMISSANG;EMSA GENERACION;NORESTE;Nea;TG;Térmica;Turbina a gas;21;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2481;1/6/2016 00:00;PPAT;CTPATRTG;CT PASO LA PATRIA-TURBODISEL;NORESTE;Nea;DI;Térmica;Motor Diesel;7.2;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2482;1/6/2016 00:00;PPLEHI;PPLEUFUG;PICHI PICUN LEUFU;COMAHUE;Comahue;HI;Hidráulica;Hidráulica;285;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2483;1/6/2016 00:00;PPNO;GENELTUG;GENERADORA ELEC.TUCUMAN SA;NOROESTE;Noa;TG;Térmica;Turbina a gas;232;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2484;1/6/2016 00:00;PTR1;CTPATAGG;C.T. PATAGONICAS SA;PATAGONICA;Patagonia;TG;Térmica;Turbina a gas;45;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2485;1/6/2016 00:00;PVIEHI;HTUCUMAG;HIDROELECTRICA TUCUMAN SA;NOROESTE;Noa;HR;Renovable;Hidráulica Renovable;15;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2487;1/6/2016 00:00;RAFA;CTRAFASG;CT RAFAELA - SECCO;LITORAL;Gba - Litoral - Buenos Aires;DI;Térmica;Motor Diesel;19.2;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2488;1/6/2016 00:00;RAW1EO;PERAWS1G;P.EOLICO RAWSON I - ENARSA;PATAGONICA;Patagonia;EO;Renovable;Eólica;48.6;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2489;1/6/2016 00:00;RAW2EO;PERAWS2G;P.EOLICO RAWSON II - ENARSA;PATAGONICA;Patagonia;EO;Renovable;Eólica;28.8;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2490;1/6/2016 00:00;RCUA;EPECORDG;EPEC GENERACION;CENTRO;Centro;TG;Térmica;Turbina a gas;32;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2491;1/6/2016 00:00;REAL;CTREALSG;CT REALICO - SECCO;COMAHUE;Comahue;DI;Térmica;Motor Diesel;24;2018-10-08 17:09:59.284626;12;6;2016-06;2016
2492;1/6/2016 00:00;REOLHI;EPECORDG;EPEC GENERACION;CENTRO;Centro;HR;Renovable;Hidráulica Renovable;33;2018-10-08 17:09:59.284626;12;6;2016-06;2016
